time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,0.5296453370794636,2.3248565410046824,15.731266495255849,0.2719949481207644,6.265810244711378,0.0,0.5855473950167954,3.149260254911457,4.132759902874886,0.13827261204280714,0.08069523076378521,0.0,434.68723384669767,437.1606920347981,434.96845601497927,436.56273461524205
2.4600000000000017,0.565124458488734,2.519509842926172,15.98244948667431,0.2803073645344796,6.270388713262022,0.0,0.5965672192624717,3.339759439541994,4.239110541322829,0.13906969722208948,0.06565325423971533,0.0,469.02417541725794,467.858553152563,468.2316552522569,468.3103943651504
2.520000000000002,0.6011520002572351,2.725408209600716,16.23879426322226,0.2885934446659917,6.275145787855617,0.0,0.6038914134924942,3.5240745736972223,4.304969383678704,0.13609302964467382,0.09787995654276385,0.0,455.92457260398135,458.4969867011555,457.94475023902976,457.72494282434087
2.580000000000002,0.6375393714443036,2.943552443838915,16.502546780794646,0.2970246098663232,6.2812981218460155,0.0,0.6082909006684903,3.7479175374909937,4.485435620450226,0.14815128356839533,0.11051879616321054,0.0,494.34345155294653,495.28188510111556,493.3127627650191,494.2185508339815
2.640000000000002,0.67403305656395,3.1732028081793424,16.770249170457127,0.30546592001984063,0.004874388166839161,0.0,0.607596756259651,3.907664881498455,4.437722478606469,0.118418694332939,0.11671714484633038,0.0,424.7162087820072,425.2594801123829,425.03776369763693,422.50031980587346
2.700000000000002,0.7103376186266533,3.414013418630884,17.039686110553827,0.3125661589410136,0.012136676965709192,0.0,0.6017849022912468,4.119705181868435,4.542511706661871,0.11817421587234421,0.12851295056120215,0.0,474.8537268951941,475.7699697776064,474.23012500288746,474.2229598912627
2.760000000000002,0.7461773597545045,3.6666108443601093,17.31211316251355,0.31927475596090815,0.019669089431878284,0.0,0.5921772741464929,4.300577865368462,4.537935369898816,0.09437585269661496,0.11881808930459413,0.0,441.93946750260346,441.15390663514944,442.9294405494247,440.97843485892844
2.820000000000002,0.7813128155297121,3.92999040814136,17.58377133510656,0.3247620948253225,0.02678224856618172,0.0,0.5783739258855928,4.4789846571749505,4.517004653813068,0.08486619428047294,0.1180169448678665,0.0,437.597901877771,437.54406875278266,437.26827538085155,436.48235551090613
2.880000000000002,0.815364125753199,4.205586573276062,17.85845251143174,0.32949428568719696,0.033869416805397456,0.0,0.5559090522354181,4.707587080249331,4.637955927116711,0.0628445743757164,0.11832354439209178,0.0,482.7769210703997,482.8113720483233,485.1617520829947,483.50951478645976
2.940000000000002,0.8480134823654788,4.493979126873716,18.13750726061755,0.3333069251636802,0.04117266390667318,0.0,0.5317248998146389,4.905496781645114,4.6633284610245935,0.06490674003890104,0.12776604118008725,0.0,455.41027747920765,456.1779952219545,455.3123828749606,455.48019594860176
3.000000000000002,0.879097983961994,4.794041533467706,18.41738604807285,0.33723125177547253,0.048598626723377336,0.0,0.503739608750582,5.096603649940894,4.6655289921994605,0.06638417917849108,0.1142535448969848,0.0,450.2377023703758,449.15651885097685,448.60491810824925,448.72800698880405
3.0600000000000023,0.9082447824813339,5.106408665656112,18.699681225817642,0.3417536986190086,0.05554955749259083,0.0,0.4671408363198644,5.315574660391448,4.743413550915597,0.0890604078179493,0.11885976913516308,0.0,474.5466492664124,474.91120912306263,473.5016065600025,475.2471430820254
3.1200000000000023,0.9352877489713262,5.4305476555821945,18.982645875658417,0.3471110826665802,0.06268518730872596,0.0,0.4337009382396664,5.4892363613162,4.688529822408643,0.08974416986417565,0.11906148326279005,0.0,432.21667186591,432.2468329578437,433.568261391282,433.63258414355573
3.1800000000000024,0.9600784737995172,5.76581198777613,19.26412094449663,0.35274682729549944,0.07031697385406144,0.0,0.39199676289826885,5.68634370395277,4.693386739358441,0.1011996763123866,0.13985055479551478,0.0,451.8352663008136,453.52267956237125,454.0302651243536,454.9558026775612
3.2400000000000024,0.9820891225509499,6.113586751438126,19.547553209373092,0.3590678393206037,0.07843450861312817,0.0,0.3409097024229399,5.906223101280911,4.753373793669354,0.11256791990246183,0.12412690725776157,0.0,474.00214246568015,472.8075315752805,471.71035915584616,472.5965285882811
3.3000000000000025,1.0008466752944238,6.474738466538194,19.83482181576576,0.3664638274966068,0.08599983623503693,0.0,0.2836460565937392,6.132292730575978,4.821123302351989,0.1388778714490234,0.12974564188873236,0.0,476.5914294736573,477.0340455962175,476.95452059348287,478.9723092361844
3.3600000000000025,1.0165218243263563,6.847454844992457,20.12064843712065,0.37475229574792657,0.0936925339373067,0.0,0.2382747063762687,6.291986994099121,4.706363407716318,0.13662716911010905,0.1249557734202227,0.0,418.0966949628926,417.6952073116526,419.02564074927153,418.8488414800011
3.4200000000000026,1.0288835889176706,7.231660296478384,20.404202782667223,0.38297853717795505,0.10115160561843162,0.0,0.17313239327791782,6.515059022185936,4.744376091719517,0.13804003884557306,0.12301185778820722,0.0,470.78437096929594,470.6469881470962,470.7477955185391,470.8733747724658
3.4800000000000026,1.037560974382361,7.627997913443568,20.686628034772752,0.3920369507807102,0.10818153604452085,0.0,0.11555334666225855,6.696539460626705,4.66939686535531,0.16888622434726988,0.10170188334088372,0.0,436.4820728748336,434.7119001728127,433.456480594111,436.0629126599494
3.5400000000000027,1.0421309035699333,8.037217127804801,20.96907393550881,0.4018125888102553,0.11398111675675615,0.0,0.036296138819388854,6.94435479208356,4.743954460467084,0.1470585931708175,0.08396152172343835,0.0,485.948718805039,484.6237737881325,487.3965252165413,485.7845145090186
3.6000000000000028,1.0424207165118586,8.459423608963288,21.251191384146864,0.41109201317454325,0.11993095987306379,0.0,-0.027046196381086008,7.129524129139221,4.659541930795133,0.16664157437313812,0.11920208479472186,0.0,434.39373420484674,437.34780812031994,435.6138689169128,437.2715527886798
3.660000000000003,1.0383721355032882,8.894272495910641,21.53148970773316,0.42083498828759147,0.12657687455001554,0.0,-0.10845679787404282,7.36565325110756,4.68247473887752,0.15212174898287095,0.08297647499009977,0.0,474.7055210176168,471.9262711355319,474.6858312610612,473.59316303618806
3.720000000000003,1.0301962076417692,9.340598833763583,21.806850242129943,0.43000445389889563,0.13163222933912078,0.0,-0.1644326039963205,7.512323977005574,4.496438796964199,0.15419229555349895,0.08669774519370325,0.0,402.3009535866654,402.64448212219725,402.3128952517529,402.52507660785255
3.780000000000003,1.0179142586381358,9.797924996695512,22.07567884474362,0.4394496943875792,0.13730291233866687,0.0,-0.24534471111757308,7.732059522152153,4.463619945808315,0.16319429236169974,0.10677099594301194,0.0,456.1493891381037,457.75714025658425,457.96169259584127,458.6999312412062
3.840000000000003,1.0002841669956453,10.269729895244149,22.3450161005181,0.44967458177868913,0.14352751585224421,0.0,-0.34277093198006503,7.994826727818091,4.5126961668456635,0.18191699803060665,0.09687801889181982,0.0,487.29777139764735,486.56579827086773,486.2933404189669,487.7188844797647
3.900000000000003,0.9769757779939464,10.756561440042002,22.61541362659254,0.4608621302229885,0.14969780713127,0.0,-0.43457021565775733,8.23308725339787,4.499284229317928,0.1942608178012843,0.11267137622972566,0.0,469.5565220737528,470.7888987411692,469.2103471607515,470.1994655248638
